id,nama,email,tanggal_lahir,bulan_lahir,total_belanja,kota
309,Jellal Fernandes,jellal.fernandes@gmail.com,1993-01-15,1,14566793,Akihabara
310,Rogue Oro,rogue.oro@gmail.com,1985-10-13,10,40483468,Ikebukuro
311,Sato Miwako,sato.miwako@gmail.com,2007-01-14,1,47743944,Nagoya
312,Kotobuki Tsumugi,kotobuki.tsumugi@gmail.com,2004-10-12,10,32556251,Beika
313,Nakano Azusa,nakano.azusa@gmail.com,1985-11-11,11,24741649,Kyoto
314,Gaap,gaap@gmail.com,1980-06-24,6,40714715,Magnolia
315,Mikasa Ackerman,mikasa.ackerman@gmail.com,1980-11-07,11,49770013,Osaka
316,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,2003-01-28,1,44038887,Ikebukuro
317,Chiba Kazunobu,chiba.kazunobu@gmail.com,1987-06-08,6,28200405,Shibuya
318,Mirajane Strauss,mirajane.strauss@gmail.com,1989-04-25,4,3430492,Kyoto
319,Kato Yuko,kato.yuko@gmail.com,1983-09-03,9,23636109,Akihabara
320,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1999-08-10,8,3224200,Shinjuku
321,Shiina Mayuri,shiina.mayuri@gmail.com,1993-03-01,3,43470900,Osaka
322,Jellal Fernandes,jellal.fernandes@gmail.com,1993-01-15,1,40328782,Yokohama
323,Hashida Itaru,hashida.itaru@gmail.com,2006-04-20,4,15098661,Yokohama
324,Ushiromiya Eva,ushiromiya.eva@gmail.com,1983-03-17,3,10694812,Kyoto
325,Tainaka Ritsu,tainaka.ritsu@gmail.com,2004-02-26,2,33690510,Kobe
326,Tainaka Ritsu,tainaka.ritsu@gmail.com,1983-03-06,3,15830706,Uji
327,Gajeel Redfox,gajeel.redfox@gmail.com,1984-09-04,9,34849557,Hakone
328,Mirajane Strauss,mirajane.strauss@gmail.com,2006-03-10,3,23210885,Tokyo
329,Sting Eucliffe,sting.eucliffe@gmail.com,2003-11-23,11,25670032,Yokohama
330,Amuro Tooru,amuro.tooru@gmail.com,1994-03-08,3,11693399,Sendai
331,Kawashima Sapphire,kawashima.sapphire@gmail.com,2001-04-26,4,5350358,Shinjuku
332,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1984-09-28,9,45942059,Uji
333,Zeke Yeager,zeke.yeager@gmail.com,2008-05-10,5,35788497,Magnolia
334,Haibara Ai,haibara.ai@gmail.com,1986-05-13,5,32917052,Rokkenjima
335,Suzuki Sonoko,suzuki.sonoko@gmail.com,2001-02-05,2,8254584,Magnolia
336,Tainaka Ritsu,tainaka.ritsu@gmail.com,2000-10-05,10,23311265,Akihabara
337,Rogue Oro,rogue.oro@gmail.com,2000-01-25,1,32292088,Tokyo
338,Ushiromiya Battler,ushiromiya.battler@gmail.com,2002-02-09,2,24045070,Kyoto
339,Kotobuki Tsumugi,kotobuki.tsumugi@gmail.com,2007-08-26,8,18742572,Hakone
340,Ushiromiya Eva,ushiromiya.eva@gmail.com,1996-12-06,12,22034441,Kyoto
341,Saito Sumire,saito.sumire@gmail.com,1999-08-07,8,31190854,Osaka
342,Ushiromiya Battler,ushiromiya.battler@gmail.com,1985-10-09,10,18246430,Tokyo
343,Kasashima Nozomi,kasashima.nozomi@gmail.com,1997-07-23,7,44319879,Kyoto
344,Shiina Mayuri,shiina.mayuri@gmail.com,1993-11-16,11,48690868,Rokkenjima
345,Igneel Dragneel,igneel.dragneel@gmail.com,1984-12-13,12,41873686,Shinjuku
346,Lisanna Strauss,lisanna.strauss@gmail.com,2005-03-10,3,42302768,Yokohama
347,Igneel Dragneel,igneel.dragneel@gmail.com,1982-11-13,11,2573196,Nagoya
348,Juvia Lockser,juvia.lockser@gmail.com,1988-10-24,10,9651049,Sapporo
349,Suzuki Sonoko,suzuki.sonoko@gmail.com,2004-12-04,12,17324703,Kyoto
350,Kasashima Nozomi,kasashima.nozomi@gmail.com,2001-03-16,3,4007540,Akihabara
351,Erwin Smith,erwin.smith@gmail.com,1988-02-24,2,43666283,Uji
352,Urushibara Ruka,urushibara.ruka@gmail.com,2009-05-14,5,11906752,Kobe
353,Yoshii Junna,yoshii.junna@gmail.com,1994-06-26,6,34243849,Kyoto
354,Akai Shuichi,akai.shuichi@gmail.com,1988-02-17,2,18072669,Shinjuku
355,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1982-10-05,10,48927472,Kobe
356,Suzuki Sonoko,suzuki.sonoko@gmail.com,1990-12-22,12,25151207,Akihabara
357,Ushiromiya Battler,ushiromiya.battler@gmail.com,1994-02-06,2,5691696,Ikebukuro
358,Levy McGarden,levy.mcgarden@gmail.com,1985-10-14,10,19200294,Akihabara
359,Kisaki Eri,kisaki.eri@gmail.com,2002-10-13,10,17120339,Uji
360,Hange Zoe,hange.zoe@gmail.com,1983-05-24,5,37602336,Kyoto
361,Natsu Dragneel,natsu.dragneel@gmail.com,1993-08-02,8,42208537,Sendai
362,Connie Springer,connie.springer@gmail.com,2007-02-01,2,7272871,Akihabara
363,Yamamura Misao,yamamura.misao@gmail.com,1985-11-18,11,26628435,Shibuya
364,Sting Eucliffe,sting.eucliffe@gmail.com,1988-02-20,2,31237412,Magnolia
365,Erza Scarlet,erza.scarlet@gmail.com,1997-05-15,5,22825845,Osaka
366,Erwin Smith,erwin.smith@gmail.com,1990-12-25,12,46923591,Fukuoka
367,Ushiromiya Maria,ushiromiya.maria@gmail.com,2004-07-01,7,19797072,Shinjuku
368,Mirajane Strauss,mirajane.strauss@gmail.com,1985-04-12,4,18902913,Ikebukuro
369,Virgilia,virgilia@gmail.com,1982-11-04,11,35924317,Tokyo
370,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1997-06-08,6,39298129,Kyoto
371,Haibara Ai,haibara.ai@gmail.com,2008-08-28,8,27736730,Hakone
372,Virgilia,virgilia@gmail.com,2004-02-01,2,34530510,Tokyo
373,Juvia Lockser,juvia.lockser@gmail.com,2008-04-04,4,35095075,Uji
374,Mouri Ran,mouri.ran@gmail.com,2007-05-21,5,27208605,Yokohama
375,Kuroba Kaito,kuroba.kaito@gmail.com,1987-11-13,11,28096171,Uji
376,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1983-11-18,11,22564500,Magnolia
377,Layla Heartfilia,layla.heartfilia@gmail.com,2005-04-16,4,21050501,Hakone
378,Farah Nae,farah.nae@gmail.com,1995-01-03,1,7967780,Beika
379,Lisanna Strauss,lisanna.strauss@gmail.com,1986-01-05,1,46255747,Sendai
380,Erza Scarlet,erza.scarlet@gmail.com,2002-04-12,4,2505335,Kyoto
381,Igneel Dragneel,igneel.dragneel@gmail.com,1980-07-27,7,23130534,Shibuya
382,Mikasa Ackerman,mikasa.ackerman@gmail.com,1987-03-19,3,871230,Nagoya
383,Sting Eucliffe,sting.eucliffe@gmail.com,1999-11-08,11,33432910,Akihabara
384,Hakuba Saguru,hakuba.saguru@gmail.com,1995-03-14,3,28124392,Osaka
385,Reiner Braun,reiner.braun@gmail.com,2003-10-17,10,44964378,Kobe
386,Okabe Rintarou,okabe.rintarou@gmail.com,1988-08-05,8,7377894,Beika
387,Sasha Blouse,sasha.blouse@gmail.com,1996-01-23,1,48327455,Tokyo
388,Amane Suzuha,amane.suzuha@gmail.com,1983-01-10,1,37044469,Rokkenjima
389,Igneel Dragneel,igneel.dragneel@gmail.com,1985-10-22,10,23218459,Magnolia
390,Oumae Kumiko,oumae.kumiko@gmail.com,2000-12-12,12,46502114,Shibuya
391,Sera Masumi,sera.masumi@gmail.com,2001-04-23,4,10284959,Kyoto
392,Urushibara Ruka,urushibara.ruka@gmail.com,1994-06-27,6,19191883,Shinjuku
393,Ushiromiya Eva,ushiromiya.eva@gmail.com,2001-03-15,3,43116539,Magnolia
394,Akiyama Mio,akiyama.mio@gmail.com,2003-03-01,3,17916931,Yokohama
395,Sting Eucliffe,sting.eucliffe@gmail.com,1986-12-06,12,32618014,Shinjuku
396,Eren Yeager,eren.yeager@gmail.com,2007-02-01,2,48026958,Akihabara
397,Armin Arlert,armin.arlert@gmail.com,1998-12-01,12,26473050,Osaka
398,Yamamura Misao,yamamura.misao@gmail.com,1980-12-09,12,30835569,Tokyo
399,Annie Leonhart,annie.leonhart@gmail.com,2005-01-05,1,975979,Sendai
400,Sato Miwako,sato.miwako@gmail.com,1996-06-24,6,42969541,Shinjuku
401,Toyama Kazuha,toyama.kazuha@gmail.com,1992-03-25,3,34254677,Sendai
402,Juvia Lockser,juvia.lockser@gmail.com,1984-07-12,7,15103666,Sapporo
403,Yoshii Junna,yoshii.junna@gmail.com,1999-03-11,3,10628078,Beika
404,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1985-03-11,3,26204942,Hakone
405,Kato Yuko,kato.yuko@gmail.com,2002-01-04,1,14265735,Shinjuku
406,Levi Ackerman,levi.ackerman@gmail.com,1989-12-09,12,20043827,Sapporo
407,Makise Kurisu,makise.kurisu@gmail.com,1999-12-22,12,11752516,Sendai
408,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1983-05-27,5,16545947,Sapporo
409,Hirasawa Yui,hirasawa.yui@gmail.com,2007-11-16,11,38424403,Tokyo
410,Hijiri Kanade,hijiri.kanade@gmail.com,2001-08-02,8,18232420,Osaka
411,Kudo Shinichi,kudo.shinichi@gmail.com,1981-12-23,12,10651426,Sendai
412,Sting Eucliffe,sting.eucliffe@gmail.com,2001-07-07,7,23367283,Shibuya
413,Chiba Kazunobu,chiba.kazunobu@gmail.com,2000-12-28,12,28627357,Uji
414,Kawashima Sapphire,kawashima.sapphire@gmail.com,2004-12-27,12,23704321,Akihabara
415,Virgilia,virgilia@gmail.com,1982-12-22,12,5428198,Akihabara
416,Farah Nae,farah.nae@gmail.com,2007-04-02,4,34310102,Tokyo
417,Okabe Rintarou,okabe.rintarou@gmail.com,1993-01-20,1,4524222,Akihabara
418,Makise Kurisu,makise.kurisu@gmail.com,1994-03-09,3,26346991,Kyoto
419,Rogue Oro,rogue.oro@gmail.com,2003-11-25,11,43094949,Sapporo
420,Layla Heartfilia,layla.heartfilia@gmail.com,1980-07-07,7,42672771,Kobe
421,Annie Leonhart,annie.leonhart@gmail.com,1986-01-03,1,31563099,Osaka
422,Historia Reiss,historia.reiss@gmail.com,1990-01-23,1,42809482,Nagoya
423,Tainaka Ritsu,tainaka.ritsu@gmail.com,1995-01-05,1,37564038,Sapporo
424,Sera Masumi,sera.masumi@gmail.com,2006-01-20,1,30372487,Shibuya
425,Armin Arlert,armin.arlert@gmail.com,1987-09-25,9,29064579,Ikebukuro
426,Hakuba Saguru,hakuba.saguru@gmail.com,1998-06-07,6,20378230,Magnolia
427,Ushiromiya Maria,ushiromiya.maria@gmail.com,1989-07-02,7,5092268,Magnolia
428,Kawashima Sapphire,kawashima.sapphire@gmail.com,2001-01-08,1,24776192,Magnolia
429,Oumae Kumiko,oumae.kumiko@gmail.com,1997-04-24,4,39562106,Uji
430,Okabe Rintarou,okabe.rintarou@gmail.com,1993-11-26,11,27558178,Sendai
431,Juvia Lockser,juvia.lockser@gmail.com,2000-12-16,12,2969671,Shibuya
432,Kawashima Sapphire,kawashima.sapphire@gmail.com,2008-11-28,11,13949466,Fukuoka
433,Lisanna Strauss,lisanna.strauss@gmail.com,2003-03-24,3,16105948,Beika
434,Shiina Mayuri,shiina.mayuri@gmail.com,2007-12-18,12,41683963,Sapporo
435,Virgilia,virgilia@gmail.com,1996-04-18,4,40160069,Ikebukuro
436,Ronove,ronove@gmail.com,1989-02-12,2,34117795,Osaka
437,Nakano Azusa,nakano.azusa@gmail.com,1983-08-22,8,22561794,Fukuoka
438,Manabe Nodoka,manabe.nodoka@gmail.com,1989-08-12,8,13873764,Sapporo
439,Virgilia,virgilia@gmail.com,2008-06-18,6,42040432,Hakone
440,Makise Kurisu,makise.kurisu@gmail.com,2001-02-22,2,15978132,Tokyo
441,Chiba Kazunobu,chiba.kazunobu@gmail.com,2006-04-13,4,373455,Ikebukuro
442,Kiryuu Moeka,kiryuu.moeka@gmail.com,1996-12-21,12,11687333,Osaka
443,Eren Yeager,eren.yeager@gmail.com,1990-03-05,3,13950841,Rokkenjima
444,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1994-06-20,6,14102735,Ikebukuro
445,Kiryuu Moeka,kiryuu.moeka@gmail.com,2006-11-07,11,23219875,Hakone
446,Yamamura Misao,yamamura.misao@gmail.com,1992-12-28,12,19093960,Hakone
447,Reiner Braun,reiner.braun@gmail.com,1982-12-19,12,16704213,Uji
448,Nakano Azusa,nakano.azusa@gmail.com,1990-11-09,11,15001428,Osaka
449,Ronove,ronove@gmail.com,2007-02-12,2,25558191,Rokkenjima
450,Connie Springer,connie.springer@gmail.com,2008-06-24,6,23471,Akihabara
451,Levy McGarden,levy.mcgarden@gmail.com,2001-07-07,7,8980134,Shinjuku
452,Zeref Alvarez,zeref.alvarez@gmail.com,2009-12-24,12,37805795,Akihabara
453,Wendy Marvell,wendy.marvell@gmail.com,1983-10-17,10,17848870,Beika
454,Lisanna Strauss,lisanna.strauss@gmail.com,1998-09-07,9,27172495,Rokkenjima
455,Sato Miwako,sato.miwako@gmail.com,1990-09-16,9,38273469,Yokohama
456,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2008-04-18,4,10330404,Ikebukuro
457,Haibara Ai,haibara.ai@gmail.com,2003-02-04,2,40366162,Akihabara
458,Edogawa Conan,edogawa.conan@gmail.com,2005-09-14,9,19660919,Hakone
459,Rogue Oro,rogue.oro@gmail.com,1986-02-03,2,9298543,Hakone
460,Urushibara Ruka,urushibara.ruka@gmail.com,1980-01-02,1,46391174,Akihabara
461,Historia Reiss,historia.reiss@gmail.com,1986-09-11,9,22372708,Kobe
462,Kato Yuko,kato.yuko@gmail.com,1988-04-13,4,46872336,Sapporo
463,Zeref Alvarez,zeref.alvarez@gmail.com,1987-03-15,3,337163,Rokkenjima
464,Makise Kurisu,makise.kurisu@gmail.com,1997-12-26,12,47404949,Akihabara
465,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1986-11-26,11,12823849,Beika
466,Megure Juzo,megure.juzo@gmail.com,1993-12-05,12,12903725,Shibuya
467,Ushiromiya Battler,ushiromiya.battler@gmail.com,1994-10-03,10,43556624,Sapporo
468,Juvia Lockser,juvia.lockser@gmail.com,1996-03-05,3,11102883,Beika
469,Sasha Blouse,sasha.blouse@gmail.com,1995-12-15,12,46179744,Shinjuku
470,Hirasawa Yui,hirasawa.yui@gmail.com,2009-04-23,4,48335841,Osaka
471,Juvia Lockser,juvia.lockser@gmail.com,1986-04-01,4,15701143,Shinjuku
472,Layla Heartfilia,layla.heartfilia@gmail.com,1986-02-14,2,33057407,Akihabara
473,Reiner Braun,reiner.braun@gmail.com,1990-12-23,12,36606029,Sapporo
474,Amuro Tooru,amuro.tooru@gmail.com,1985-12-02,12,34450422,Osaka
475,Edogawa Conan,edogawa.conan@gmail.com,1992-10-13,10,33020271,Akihabara
476,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,2002-07-17,7,7273354,Yokohama
477,Erwin Smith,erwin.smith@gmail.com,1983-01-20,1,24873107,Rokkenjima
478,Sting Eucliffe,sting.eucliffe@gmail.com,1992-06-09,6,9255601,Osaka
479,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1996-12-26,12,48590410,Rokkenjima
480,Chiba Kazunobu,chiba.kazunobu@gmail.com,1997-09-04,9,42667353,Beika
481,Sasha Blouse,sasha.blouse@gmail.com,1994-04-21,4,36745223,Shibuya
482,Zeref Alvarez,zeref.alvarez@gmail.com,2007-10-25,10,2836111,Hakone
483,Jellal Fernandes,jellal.fernandes@gmail.com,1982-07-18,7,40996460,Yokohama
484,Bertolt Hoover,bertolt.hoover@gmail.com,1989-03-21,3,25977402,Uji
485,Makise Kurisu,makise.kurisu@gmail.com,1996-11-20,11,8064254,Osaka
486,Kiryuu Moeka,kiryuu.moeka@gmail.com,1981-03-16,3,12611726,Shinjuku
487,Hange Zoe,hange.zoe@gmail.com,2000-01-13,1,15111726,Tokyo
488,Sting Eucliffe,sting.eucliffe@gmail.com,2005-07-14,7,25241680,Beika
489,Sera Masumi,sera.masumi@gmail.com,1992-09-04,9,9713032,Nagoya
490,Lisanna Strauss,lisanna.strauss@gmail.com,2008-03-23,3,13268943,Fukuoka
491,Kuroba Kaito,kuroba.kaito@gmail.com,1985-05-26,5,32975825,Tokyo
492,Farah Nae,farah.nae@gmail.com,2008-03-13,3,26627858,Shibuya
493,Oumae Kumiko,oumae.kumiko@gmail.com,1988-06-07,6,15653272,Beika
494,Saito Sumire,saito.sumire@gmail.com,2004-01-24,1,7365964,Tokyo
495,Saito Sumire,saito.sumire@gmail.com,1983-12-16,12,26904641,Uji
496,Gajeel Redfox,gajeel.redfox@gmail.com,1990-09-26,9,49661290,Ikebukuro
497,Kiryuu Moeka,kiryuu.moeka@gmail.com,1992-09-14,9,36062793,Rokkenjima
498,Farah Nae,farah.nae@gmail.com,1992-09-28,9,14980159,Yokohama
499,Zeref Alvarez,zeref.alvarez@gmail.com,1998-02-07,2,3700597,Shinjuku
500,Ushiromiya Maria,ushiromiya.maria@gmail.com,1992-02-25,2,29673520,Beika
501,Kuroba Kaito,kuroba.kaito@gmail.com,2003-08-23,8,20503776,Sapporo
502,Igneel Dragneel,igneel.dragneel@gmail.com,1989-06-03,6,49361187,Nagoya
503,Urushibara Ruka,urushibara.ruka@gmail.com,2003-10-11,10,11167110,Kobe
504,Edogawa Conan,edogawa.conan@gmail.com,1992-07-18,7,38160050,Yokohama
505,Goto Hazuki,goto.hazuki@gmail.com,1983-01-14,1,29554773,Sapporo
506,Kenny Ackerman,kenny.ackerman@gmail.com,2002-03-22,3,21678665,Nagoya
507,Akai Shuichi,akai.shuichi@gmail.com,2009-03-03,3,12670609,Nagoya
508,Ushiromiya Beatrice,ushiromiya.beatrice@gmail.com,1995-01-27,1,1408632,Beika
509,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1981-05-06,5,6054090,Tokyo
510,Layla Heartfilia,layla.heartfilia@gmail.com,2003-01-19,1,32679533,Hakone
511,Hange Zoe,hange.zoe@gmail.com,1990-04-09,4,20985468,Akihabara
512,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2003-08-01,8,38249246,Shibuya
513,Juvia Lockser,juvia.lockser@gmail.com,1989-09-05,9,45324006,Yokohama
514,Nakano Azusa,nakano.azusa@gmail.com,2005-06-09,6,26818506,Hakone
515,Ushiromiya Maria,ushiromiya.maria@gmail.com,2009-02-15,2,35057718,Magnolia
516,Kasashima Nozomi,kasashima.nozomi@gmail.com,2008-04-02,4,35843297,Kyoto
517,Sera Masumi,sera.masumi@gmail.com,1984-05-08,5,13255268,Rokkenjima
518,Urushibara Ruka,urushibara.ruka@gmail.com,1990-05-19,5,19025490,Fukuoka
519,Kisaki Eri,kisaki.eri@gmail.com,1996-06-03,6,24571294,Yokohama
520,Ronove,ronove@gmail.com,1997-11-23,11,23773571,Fukuoka
521,Kawashima Sapphire,kawashima.sapphire@gmail.com,1988-08-01,8,13151044,Akihabara
522,Ronove,ronove@gmail.com,1988-06-06,6,1341308,Shibuya
523,Hakuba Saguru,hakuba.saguru@gmail.com,1995-07-18,7,44054953,Magnolia
524,Ushiromiya Maria,ushiromiya.maria@gmail.com,1991-07-27,7,37536175,Akihabara
525,Hashida Itaru,hashida.itaru@gmail.com,1981-04-19,4,19427308,Kobe
526,Tainaka Ritsu,tainaka.ritsu@gmail.com,2008-06-13,6,7535381,Shibuya
527,Igneel Dragneel,igneel.dragneel@gmail.com,2004-12-20,12,21762145,Fukuoka
528,Saito Sumire,saito.sumire@gmail.com,2000-04-12,4,23918051,Uji
529,Zeke Yeager,zeke.yeager@gmail.com,2002-06-06,6,19242863,Hakone
530,Lucy Heartfilia,lucy.heartfilia@gmail.com,1980-06-13,6,1291807,Beika
531,Edogawa Conan,edogawa.conan@gmail.com,2004-04-13,4,34804093,Kobe
532,Kenny Ackerman,kenny.ackerman@gmail.com,1981-01-11,1,16907148,Shinjuku
533,Kudo Shinichi,kudo.shinichi@gmail.com,1995-09-03,9,23527498,Magnolia
534,Sera Masumi,sera.masumi@gmail.com,2005-04-15,4,24983171,Shibuya
535,Jean Kirstein,jean.kirstein@gmail.com,1993-09-13,9,936795,Uji
536,Miyano Shiho,miyano.shiho@gmail.com,2009-03-28,3,34461380,Ikebukuro
537,Oumae Kumiko,oumae.kumiko@gmail.com,2002-10-06,10,22306720,Kobe
538,Kawashima Sapphire,kawashima.sapphire@gmail.com,2002-09-05,9,20045222,Kyoto
539,Hange Zoe,hange.zoe@gmail.com,1998-06-23,6,3757635,Uji
540,Yoshii Junna,yoshii.junna@gmail.com,2000-12-11,12,36880130,Tokyo
541,Oumae Kumiko,oumae.kumiko@gmail.com,1983-03-28,3,11463367,Magnolia
542,Tainaka Ritsu,tainaka.ritsu@gmail.com,2001-05-09,5,47843645,Hakone
543,Mirajane Strauss,mirajane.strauss@gmail.com,1992-10-19,10,15835168,Hakone
544,Historia Reiss,historia.reiss@gmail.com,1980-07-28,7,27138097,Rokkenjima
545,Sera Masumi,sera.masumi@gmail.com,2007-08-28,8,12613006,Kobe
546,Kousaka Reina,kousaka.reina@gmail.com,2000-04-28,4,42636487,Uji
547,Ronove,ronove@gmail.com,1981-10-11,10,7785832,Uji
548,Suzuki Sonoko,suzuki.sonoko@gmail.com,2004-07-02,7,27216932,Yokohama
549,Farah Nae,farah.nae@gmail.com,1990-12-09,12,27755988,Tokyo
550,Saito Sumire,saito.sumire@gmail.com,1991-01-13,1,33600339,Akihabara
551,Historia Reiss,historia.reiss@gmail.com,1984-04-16,4,24116883,Uji
552,Gaap,gaap@gmail.com,1993-03-03,3,18533576,Shinjuku
553,Annie Leonhart,annie.leonhart@gmail.com,1980-01-12,1,33928222,Magnolia
554,Gaap,gaap@gmail.com,1999-12-08,12,30103154,Nagoya
555,Haibara Ai,haibara.ai@gmail.com,2006-02-23,2,1863476,Uji
556,Kisaki Eri,kisaki.eri@gmail.com,1986-04-28,4,18164786,Rokkenjima
557,Tanaka Asuka,tanaka.asuka@gmail.com,1996-07-23,7,24663491,Rokkenjima
558,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,1981-09-26,9,26450309,Nagoya
559,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,2000-09-05,9,26288195,Kyoto
560,Ushiromiya Battler,ushiromiya.battler@gmail.com,1996-02-27,2,29005234,Fukuoka
561,Hijiri Kanade,hijiri.kanade@gmail.com,2004-12-08,12,29932003,Nagoya
562,Amane Suzuha,amane.suzuha@gmail.com,1990-12-25,12,35238028,Shibuya
563,Jean Kirstein,jean.kirstein@gmail.com,2004-02-05,2,15758299,Akihabara
564,Eren Yeager,eren.yeager@gmail.com,2008-04-11,4,9447358,Sendai
565,Amane Suzuha,amane.suzuha@gmail.com,1983-10-07,10,25809206,Akihabara
566,Levy McGarden,levy.mcgarden@gmail.com,1982-12-09,12,34827460,Sendai
567,Sato Miwako,sato.miwako@gmail.com,2007-11-06,11,621771,Shinjuku
568,Kousaka Reina,kousaka.reina@gmail.com,1986-04-14,4,9818028,Beika
569,Kato Yuko,kato.yuko@gmail.com,1996-02-18,2,19099823,Magnolia
570,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1984-10-24,10,10450328,Rokkenjima
571,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1990-05-12,5,540637,Kyoto
572,Megure Juzo,megure.juzo@gmail.com,2006-01-04,1,47166920,Fukuoka
573,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,2001-04-18,4,29532689,Fukuoka
574,Armin Arlert,armin.arlert@gmail.com,2005-02-06,2,16583660,Magnolia
575,Ushiromiya Battler,ushiromiya.battler@gmail.com,2004-06-20,6,41371409,Uji
576,Hattori Heiji,hattori.heiji@gmail.com,2003-07-07,7,7107682,Shibuya
577,Kiryuu Moeka,kiryuu.moeka@gmail.com,1987-03-16,3,25997634,Sendai
578,Makise Kurisu,makise.kurisu@gmail.com,1985-10-26,10,48455102,Sendai
579,Kudo Shinichi,kudo.shinichi@gmail.com,2008-08-13,8,11861242,Yokohama
580,Ushiromiya Ange,ushiromiya.ange@gmail.com,1987-11-18,11,32552117,Sendai
581,Kuroba Kaito,kuroba.kaito@gmail.com,1984-08-22,8,8883427,Hakone
582,Kuroba Kaito,kuroba.kaito@gmail.com,1996-04-24,4,22568328,Ikebukuro
583,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1989-05-11,5,1031092,Magnolia
584,Suzuki Sonoko,suzuki.sonoko@gmail.com,2009-05-14,5,41429178,Magnolia
585,Erwin Smith,erwin.smith@gmail.com,1999-04-19,4,7498635,Nagoya
586,Suzuki Sonoko,suzuki.sonoko@gmail.com,2000-03-16,3,39085771,Fukuoka
587,Armin Arlert,armin.arlert@gmail.com,2004-03-12,3,3369055,Uji
588,Hakuba Saguru,hakuba.saguru@gmail.com,1980-05-08,5,26937544,Tokyo
589,Annie Leonhart,annie.leonhart@gmail.com,2004-11-09,11,9413717,Rokkenjima
590,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1992-07-26,7,27642761,Beika
591,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1988-09-17,9,19935221,Yokohama
592,Zeke Yeager,zeke.yeager@gmail.com,1981-01-05,1,39907175,Rokkenjima
593,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,1980-09-03,9,37090766,Akihabara
594,Ushiromiya Battler,ushiromiya.battler@gmail.com,2009-12-11,12,42288305,Ikebukuro
595,Kawashima Sapphire,kawashima.sapphire@gmail.com,1981-03-09,3,20158720,Tokyo
596,Ushiromiya Battler,ushiromiya.battler@gmail.com,1990-01-11,1,17234662,Akihabara
597,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1980-11-01,11,16143870,Sendai
598,Ushiromiya Ange,ushiromiya.ange@gmail.com,1982-06-23,6,46613718,Shibuya
599,Ronove,ronove@gmail.com,2000-06-10,6,4870595,Uji
600,Bertolt Hoover,bertolt.hoover@gmail.com,1992-05-13,5,35996295,Sapporo
601,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,2006-09-03,9,39458075,Akihabara
602,Zeref Alvarez,zeref.alvarez@gmail.com,1982-04-06,4,14279980,Kyoto
603,Annie Leonhart,annie.leonhart@gmail.com,1993-09-04,9,13987105,Shibuya
604,Eren Yeager,eren.yeager@gmail.com,1986-11-25,11,3651125,Sapporo
605,Ushiromiya Battler,ushiromiya.battler@gmail.com,1997-01-27,1,41728442,Shinjuku
606,Kasashima Nozomi,kasashima.nozomi@gmail.com,2009-11-11,11,39442848,Osaka
607,Toyama Kazuha,toyama.kazuha@gmail.com,1987-06-27,6,21943373,Kyoto
608,Kiryuu Moeka,kiryuu.moeka@gmail.com,1994-04-03,4,42724737,Akihabara
609,Hange Zoe,hange.zoe@gmail.com,2001-12-15,12,20144701,Sendai
610,Natsu Dragneel,natsu.dragneel@gmail.com,2003-02-03,2,118461,Hakone
611,Yoshii Junna,yoshii.junna@gmail.com,1991-08-15,8,43809720,Shinjuku
612,Juvia Lockser,juvia.lockser@gmail.com,1986-05-18,5,18363251,Beika
613,Elfman Strauss,elfman.strauss@gmail.com,1993-02-09,2,31920496,Nagoya
614,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,1994-11-01,11,11091088,Ikebukuro
615,Kousaka Reina,kousaka.reina@gmail.com,1992-11-14,11,27977440,Nagoya
616,Akai Shuichi,akai.shuichi@gmail.com,1999-09-09,9,22125032,Kyoto
617,Suzuki Sonoko,suzuki.sonoko@gmail.com,1988-06-28,6,47636102,Magnolia
618,Connie Springer,connie.springer@gmail.com,1994-06-20,6,46467464,Yokohama
